s0,v0,a,t0,tf,opt,
39.8314,1.82537,1.66667,6,1,0,
41.1647,1.82537,0.333333,6,1,0,
41.1647,1.82537,1,6,1,0,
42.1647,1.82537,0.333333,6,1,0,
42.1647,1.82537,1,6,1,0,
41.8314,3.1587,0.333333,6,1,0,
41.8314,3.1587,1,6,1,0,
43.1647,2.49203,1,6,1,0,
43.1647,2.49203,1.66667,6,1,0,
44.1647,2.49203,1,6,1,0,
44.1647,2.49203,1.66667,6,1,0,
45.3314,2.1587,1.33333,6,1,0,
43.8314,3.82537,1.66667,6,1,0,
45.8314,3.1587,0.333333,6,1,0,
44.8314,3.82537,1.66667,6,1,0,
46.1647,3.82537,0.333333,6,1,0,
47.1647,3.1587,0.333333,6,1,0,
46.8314,3.82537,1,6,1,0,
46.8314,3.82537,1.66667,6,1,0,
50.1647,1.82537,0.333333,6,1,0,
47.8314,4.49203,0.333333,6,1,0,
47.8314,4.49203,1.66667,6,1,0,
51.1647,4.49203,-4,6,1,0,
48.8314,5.1587,0.333333,6,1,0,
52.8314,1.82537,0.333333,6,1,0,
52.8314,1.82537,1,6,1,0,
51.1647,4.49203,0.333333,6,1,0,
51.1647,4.49203,1,6,1,0,
51.1647,4.49203,2,6,1,0,
55.8314,1.1587,0.333333,6,1,0,
51.8314,5.82537,0.333333,6,1,0,
51.8314,5.82537,1,6,1,0,
53.8314,4.49203,1,6,1,0,
53.8314,4.49203,1.66667,6,1,0,
53.1647,5.82537,1.66667,6,1,0,
54.1647,5.1587,1.66667,6,1,0,
56.8314,5.1587,-2,6,1,0,
60.8314,0.492035,0.333333,6,1,0,
56.8314,5.1587,0.333333,6,1,0,
56.8314,5.1587,1,6,1,0,
57.1647,5.82537,0.333333,6,1,0,
57.1647,5.82537,1,6,1,0,
58.1647,5.82537,0.333333,6,1,0,
58.1647,5.82537,1,6,1,0,
60.1647,5.1587,-0.666667,6,1,0,
60.1647,5.1587,0.333333,6,1,0,
60.1647,5.1587,1.66667,6,1,0,
63.8314,2.49203,0.333333,6,1,0,
63.8314,2.49203,1.66667,6,1,0,
61.1647,5.82537,1,6,1,0,
61.8314,5.82537,1,6,1,0,
61.8314,5.82537,1.66667,6,1,0,
62.1647,6.49203,1,6,1,0,
62.8314,6.49203,0.333333,6,1,0,
62.8314,6.49203,1.66667,6,1,0,
66.8314,4.49203,-1.33333,6,1,0,
64.8314,5.82537,1,6,1,0,
64.8314,5.82537,1.66667,6,1,0,
66.8314,4.49203,1.66667,6,1,0,
64.1647,7.82537,1,6,1,0,
70.1647,1.82537,1.66667,6,1,0,
67.498,5.82537,0.333333,6,1,0,
67.498,5.82537,1.66667,6,1,0,
70.498,3.82537,0.333333,6,1,0,
65.8314,8.49203,1.66667,6,1,0,
71.1647,3.82537,1,6,1,0,
69.1647,6.49203,1,6,1,0,
69.1647,6.49203,1.66667,6,1,0,
68.498,8.49203,0.333333,6,1,0,
69.498,7.82537,0.333333,6,1,0,
69.498,7.82537,1.66667,6,1,0,
67.8314,9.82537,1.66667,6,1,0,
74.6647,6.1587,-3.33333,6,1,0,
74.6647,6.1587,-2.66667,6,1,0,
74.6647,6.1587,-1.33333,6,1,0,
74.6647,6.1587,-0.666667,6,1,0,
74.6647,6.1587,0.666667,6,1,0,
72.1647,9.1587,0.333333,6,1,0,
72.1647,9.1587,1.66667,6,1,0,
72.498,9.82537,0.333333,6,1,0,
72.498,9.82537,1.66667,6,1,0,
73.1647,9.82537,1,6,1,0,
73.498,10.492,0.333333,6,1,0,
73.498,10.492,1,6,1,0,
74.1647,10.492,1,6,1,0,
76.1647,9.1587,0.333333,6,1,0,
76.1647,9.1587,1.66667,6,1,0,
76.8314,9.1587,1,6,1,0,
75.1647,11.1587,1.66667,6,1,0,
77.1647,9.82537,1,6,1,0,
82.6647,7.49203,-4,6,1,0,
82.6647,7.49203,-3.33333,6,1,0,
82.6647,7.49203,-2,6,1,0,
82.6647,7.49203,-1.33333,6,1,0,
78.8314,10.492,1.66667,6,1,0,
79.1647,11.1587,0.333333,6,1,0,
79.1647,11.1587,1.66667,6,1,0,
79.8314,11.1587,1,6,1,0,
80.8314,11.8254,-1.33333,6,1,0,
81.1647,11.1587,0.333333,6,1,0,
80.8314,11.8254,1,6,1,0,
80.8314,11.8254,1.66667,6,1,0,
82.1647,11.8254,0.333333,6,1,0,
82.1647,11.8254,1,6,1,0,
83.1647,11.1587,1.66667,6,1,0,
84.8314,11.8254,-2,6,1,0,
84.1647,11.8254,0.333333,6,1,0,
84.1647,11.8254,1.66667,6,1,0,
83.8314,12.492,1.66667,6,1,0,
85.1647,12.492,0.333333,6,1,0,
85.1647,12.492,1,6,1,0,
89.8314,9.1587,-0.666667,6,1,0,
89.8314,9.1587,0.333333,6,1,0,
89.8314,9.1587,1.66667,6,1,0,
86.1647,13.1587,1.66667,6,1,0,
90.1647,9.82537,1.66667,6,1,0,
94.3314,8.1587,-2.66667,6,1,0,
94.3314,8.1587,-1.33333,6,1,0,
94.3314,8.1587,-0.666667,6,1,0,
90.8314,11.1587,1.66667,6,1,0,
94.3314,8.1587,1.33333,6,1,0,
92.1647,11.1587,1,6,1,0,
92.8314,11.1587,0.333333,6,1,0,
92.8314,11.1587,1.66667,6,1,0,
93.1647,11.8254,0.333333,6,1,0,
93.1647,11.8254,1.66667,6,1,0,
93.8314,13.1587,-1.33333,6,1,0,
94.8314,11.8254,0.333333,6,1,0,
93.8314,13.1587,1,6,1,0,
93.8314,13.1587,1.66667,6,1,0,
95.1647,13.1587,0.333333,6,1,0,
95.8314,13.1587,0.333333,6,1,0,
95.8314,13.1587,1,6,1,0,
96.1647,13.8254,0.333333,6,1,0,
96.8314,13.1587,1,6,1,0,
97.1647,13.8254,0.333333,6,1,0,
98.1647,13.1587,0.333333,6,1,0,
99.8314,11.8254,1,6,1,0,
99.8314,11.8254,1.66667,6,1,0,
99.1647,13.8254,0.333333,6,1,0,
100.165,12.492,1.66667,6,1,0,
100.831,13.8254,-1.33333,6,1,0,
100.831,13.8254,0,6,1,0,
100.831,13.8254,0.333333,6,1,0,
100.831,13.8254,1.33333,6,1,0,
102.998,12.8254,0,6,1,0,
101.498,15.8254,-2,6,1,0,
103.998,13.492,-1.33333,6,1,0,
104.498,13.1587,-0.666667,6,1,0,
104.998,14.1587,-2.66667,6,1,0,
101.498,15.8254,2,6,1,0,
104.998,14.1587,-0.666667,6,1,0,
101.998,16.8254,1,6,1,0,
104.998,14.1587,1.33333,6,1,0,
105.498,15.1587,-0.666667,6,1,0,
105.498,15.1587,0.333333,6,1,0,
105.498,15.1587,1.33333,6,1,0,
110.998,12.1587,-2.66667,6,1,0,
108.165,13.1587,2,6,1,0,
106.498,15.8254,1,6,1,0,
109.165,15.1587,-2,6,1,0,
110.998,12.1587,1.33333,6,1,0,
112.498,13.8254,-4,6,1,0,
109.165,15.1587,1,6,1,0,
109.165,15.1587,2,6,1,0,
113.498,14.492,-4,6,1,0,
110.498,16.492,-1.33333,6,1,0,
111.998,14.1587,1.33333,6,1,0,
113.498,14.492,-1.33333,6,1,0,
112.998,16.1587,-2.66667,6,1,0,
116.165,13.1587,-2,6,1,0,
113.998,16.8254,-4,6,1,0,
116.165,13.1587,0,6,1,0,
113.998,16.8254,-2,6,1,0,
111.498,18.492,0.666667,6,1,0,
113.998,16.8254,0,6,1,0,
113.998,16.8254,1,6,1,0,
113.998,16.8254,2,6,1,0,
114.998,18.8254,-2,6,1,0,
114.998,18.8254,-1.33333,6,1,0,
116.665,18.1587,-2.66667,6,1,0,
118.165,17.1587,-2.66667,6,1,0,
117.665,18.8254,-4,6,1,0,
117.165,17.8254,0,6,1,0,
118.165,17.1587,0.333333,6,1,0,
120.831,17.1587,-4,6,1,0,
120.831,17.1587,-2.66667,6,1,0,
120.831,17.1587,-2,6,1,0,
118.831,18.492,0.333333,6,1,0,
121.165,17.8254,-2,6,1,0,
119.165,19.1587,0.333333,6,1,0,
121.165,17.8254,0,6,1,0,
121.165,17.8254,1,6,1,0,
122.165,17.1587,1.33333,6,1,0,
120.165,19.8254,1,6,1,0,
123.165,19.1587,-2.66667,6,1,0,
121.831,19.1587,1,6,1,0,
121.831,19.1587,2,6,1,0,
123.665,19.492,-1.33333,6,1,0,
123.665,19.492,0,6,1,0,
123.665,19.492,0.666667,6,1,0,
122.665,20.8254,1,6,1,0,
124.665,21.492,-3.33333,6,1,0,
124.665,21.492,-2,6,1,0,
125.165,22.492,-4,6,1,0,
124.165,22.492,-1.33333,6,1,0,
124.665,21.492,1,6,1,0,
124.665,21.492,1.66667,6,1,0,
125.165,22.492,0,6,1,0,
125.165,22.492,0.666667,6,1,0,
126.331,23.492,-2.66667,6,1,0,
126.331,23.492,-1.33333,6,1,0,
126.331,23.492,0,6,1,0,
126.331,23.492,0.666667,6,1,0,
126.331,23.492,1.66667,6,1,0,
114.657,13.8254,0,7,1,0,
114.657,13.8254,1.66667,7,1,0,
114.657,13.8254,-1.33333,7,1,0,
114.823,14.1587,2,7,1,0,
114.657,13.8254,-2.66667,7,1,0,
115.323,15.1587,0.333333,7,1,0,
112.49,13.492,1,7,1,0,
115.323,15.1587,1.66667,7,1,0,
113.49,14.1587,2,7,1,0,
113.99,12.492,-1.33333,7,1,0,
113.99,12.492,-2.66667,7,1,0,
120.823,15.492,-3.33333,7,1,0,
118.823,13.492,-0.666667,7,1,0,
113.99,12.492,-4,7,1,0,
119.823,15.492,-4,7,1,0,
110.157,14.1587,-1.33333,7,1,0,
119.823,15.492,0,7,1,0,
109.157,13.492,1,7,1,0,
108.49,13.492,1,7,1,0,
120.823,15.492,2,7,1,0,
107.823,14.8254,-2,7,1,0,
123.323,13.1587,0.333333,7,1,0,
121.323,16.492,1.66667,7,1,0,
107.823,14.8254,-3.33333,7,1,0,
107.49,14.1587,-2.66667,7,1,0,
124.823,16.1587,-3.33333,7,1,0,
105.823,13.492,1,7,1,0,
123.823,13.492,1.33333,7,1,0,
106.323,11.8254,2,7,1,0,
126.823,15.492,-2,7,1,0,
106.323,11.8254,0.666667,7,1,0,
123.823,13.492,-2.66667,7,1,0,
127.323,13.1587,0.333333,7,1,0,
106.323,11.8254,-0.666667,7,1,0,
106.323,11.8254,-2,7,1,0,
128.823,12.8254,0.666667,7,1,0,
106.323,11.8254,-3.33333,7,1,0,
129.823,14.8254,-0.666667,7,1,0,
125.323,17.1587,1.66667,7,1,0,
102.823,12.8254,0.333333,7,1,0,
129.823,14.8254,0.333333,7,1,0,
129.823,14.8254,-4,7,1,0,
102.823,12.8254,-1.33333,7,1,0,
129.823,14.8254,1.66667,7,1,0,
102.823,12.8254,-2.66667,7,1,0,
130.823,16.8254,-2.66667,7,1,0,
124.323,9.82537,0,7,1,0,
103.157,9.49203,1.66667,7,1,0,
100.823,11.492,1.66667,7,1,0,
133.49,15.492,-3.33333,7,1,0,
100.823,11.492,0.333333,7,1,0,
133.49,15.492,-2,7,1,0,
124.323,9.82537,-2.66667,7,1,0,
128.323,11.1587,1,7,1,0,
98.1567,13.492,0.333333,7,1,0,
131.823,18.8254,-4,7,1,0,
133.99,14.492,-3.33333,7,1,0,
99.8234,10.8254,1,7,1,0,
131.323,17.8254,0.333333,7,1,0,
102.157,7.49203,1.66667,7,1,0,
132.823,16.8254,0.666667,7,1,0,
102.157,7.49203,0.333333,7,1,0,
132.823,16.8254,2,7,1,0,
101.823,6.82537,1,7,1,0,
131.823,18.8254,1.33333,7,1,0,
95.1567,12.8254,1,7,1,0,
135.49,17.492,-2,7,1,0,
98.6567,8.49203,1.33333,7,1,0,
136.99,15.1587,1,7,1,0,
93.4901,13.492,0.333333,7,1,0,
135.49,17.492,0.666667,7,1,0,
93.1567,12.8254,1,7,1,0,
137.99,15.8254,0.333333,7,1,0,
95.6567,9.82537,0.666667,7,1,0,
137.99,15.8254,1.66667,7,1,0,
98.6567,8.49203,-4,7,1,0,
140.99,16.492,-4,7,1,0,
91.1567,12.8254,1,7,1,0,
138.49,19.492,-4,7,1,0,
91.4901,12.1587,0.333333,7,1,0,
137.49,18.8254,0.666667,7,1,0,
91.9901,10.492,1.33333,7,1,0,
138.99,17.8254,1,7,1,0,
91.9901,10.492,0,7,1,0,
138.49,19.492,0,7,1,0,
91.9901,10.492,-1.33333,7,1,0,
142.49,18.1587,-4,7,1,0,
91.9901,10.492,-2.66667,7,1,0,
140.49,20.8254,-4,7,1,0,
91.9901,10.492,-4,7,1,0,
141.49,20.1587,-3.33333,7,1,0,
144.49,18.1587,-4,7,1,0,
87.1567,12.8254,-0.666667,7,1,0,
87.4901,10.8254,1.66667,7,1,0,
144.49,18.1587,-2.66667,7,1,0,
87.4901,10.8254,0.333333,7,1,0,
143.49,20.1587,-3.33333,7,1,0,
86.1567,10.8254,1.66667,7,1,0,
141.49,20.1587,2,7,1,0,
86.1567,10.8254,0.333333,7,1,0,
141.99,21.1587,0.333333,7,1,0,
89.4901,6.1587,1.66667,7,1,0,
145.157,19.492,-1.33333,7,1,0,
85.4901,9.49203,1.66667,7,1,0,
143.49,20.1587,2,7,1,0,
83.4901,10.8254,1.66667,7,1,0,
143.99,21.8254,-0.666667,7,1,0,
83.4901,10.8254,0.333333,7,1,0,
143.99,21.8254,0.666667,7,1,0,
82.1567,10.8254,1.66667,7,1,0,
143.99,21.8254,2,7,1,0,
82.4901,10.1587,1,7,1,0,
145.99,21.1587,0.333333,7,1,0,
88.1567,3.49203,1.66667,7,1,0,
145.99,21.1587,1.66667,7,1,0,
81.4901,9.49203,1.66667,7,1,0,
147.657,22.492,-2.66667,7,1,0,
81.4901,9.49203,0.333333,7,1,0,
78.4901,11.492,1,7,1,0,
81.4901,9.49203,-2.66667,7,1,0,
81.1567,6.82537,1.66667,7,1,0,
81.1567,6.82537,1,7,1,0,
78.1567,9.49203,0.333333,7,1,0,
80.4901,5.49203,1.66667,7,1,0,
77.4901,8.1587,1.66667,7,1,0,
80.1567,4.82537,1.66667,7,1,0,
80.1567,4.82537,0.333333,7,1,0,
76.1567,7.49203,1.66667,7,1,0,
79.4901,3.49203,1.66667,7,1,0,
79.4901,3.49203,0.333333,7,1,0,
74.1567,7.49203,1.66667,7,1,0,
72.4901,8.82537,1,7,1,0,
75.4901,4.82537,1.66667,7,1,0,
73.4901,6.1587,1.66667,7,1,0,
73.4901,6.1587,0.333333,7,1,0,
70.1567,8.1587,1.66667,7,1,0,
70.1567,8.1587,0.333333,7,1,0,
69.1567,7.49203,1.66667,7,1,0,
72.8234,3.49203,1.66667,7,1,0,
68.4901,7.49203,1,7,1,0,
68.1567,6.82537,1.66667,7,1,0,
68.1567,6.82537,0.333333,7,1,0,
67.4901,6.82537,0.333333,7,1,0,
66.1567,6.82537,1.66667,7,1,0,
66.1567,6.82537,0.333333,7,1,0,
70.6567,3.1587,-2.66667,7,1,0,
67.1567,4.1587,1,7,1,0,
63.4901,6.82537,1.66667,7,1,0,
64.9901,4.49203,2,7,1,0,
66.4901,2.82537,1,7,1,0,
62.4901,6.1587,1,7,1,0,
62.1567,5.49203,1.66667,7,1,0,
62.1567,5.49203,0.333333,7,1,0,
60.1567,6.82537,0.333333,7,1,0,
59.1567,6.1587,1.66667,7,1,0,
58.1567,6.82537,1.66667,7,1,0,
60.9901,3.1587,2,7,1,0,
60.9901,3.1587,0.666667,7,1,0,
60.9901,3.1587,-0.666667,7,1,0,
61.4901,0.825368,1.66667,7,1,0,
61.4901,0.825368,0.333333,7,1,0,
56.1567,5.49203,0.333333,7,1,0,
56.6567,6.49203,-4,7,1,0,
54.1567,5.49203,1.66667,7,1,0,
54.1567,5.49203,0.333333,7,1,0,
57.1567,1.49203,1,7,1,0,
55.1567,2.82537,1,7,1,0,
52.4901,4.82537,1,7,1,0,
51.4901,5.49203,0.333333,7,1,0,
51.1567,4.82537,1,7,1,0,
49.4901,5.49203,1.66667,7,1,0,
53.6567,0.492035,2,7,1,0,
53.6567,0.492035,0.666667,7,1,0,
49.1567,3.49203,1.66667,7,1,0,
49.1567,3.49203,1,7,1,0,
48.1567,3.49203,1.66667,7,1,0,
48.1567,3.49203,0.333333,7,1,0,
47.1567,3.49203,1,7,1,0,
46.1567,3.49203,1.66667,7,1,0,
46.1567,3.49203,0.333333,7,1,0,
45.1567,3.49203,1,7,1,0,
44.4901,2.82537,1.66667,7,1,0,
44.4901,2.82537,1,7,1,0,
43.4901,2.82537,1.66667,7,1,0,
43.4901,2.82537,0.333333,7,1,0,
43.1567,2.1587,1,7,1,0,
42.1567,2.82537,0.333333,7,1,0,
41.1567,2.82537,1,7,1,0,
42.1567,2.82537,-2.66667,7,1,0,
41.6567,0.492035,2,7,1,0,
41.6567,0.492035,0.666667,7,1,0,
40.1567,0.825368,1.66667,7,1,0,
40.1567,0.825368,0.333333,7,1,0,
114.657,13.8254,0,7,1,1,
100.831,13.8254,0,6,1,1,
87.3393,13.1587,0.666667,5,1,1,
73.514,14.492,-1.33333,4,1,1,
59.5219,13.492,1,3,1,1,
45.6966,14.1587,-0.666667,2,1,1,
31.8712,13.492,0.666667,1,1,1,
19.0458,12.1587,1.33333,0,1,1,
