s0,v0,a,t0,tf,opt,
89.9707,16.9811,1.33333,6,1,0,
101.452,13.9811,0,7,1,0,
101.118,14.6478,-1.33333,7,1,0,
100.785,13.9811,-0.666667,7,1,0,
100.785,13.9811,-2,7,1,0,
102.452,14.6478,-0.666667,7,1,0,
100.785,13.9811,-3.33333,7,1,0,
102.452,14.6478,0.666667,7,1,0,
98.7851,12.6478,2,7,1,0,
102.452,14.6478,2,7,1,0,
99.7851,11.9811,0,7,1,0,
102.952,15.6478,0.333333,7,1,0,
99.7851,11.9811,-1.33333,7,1,0,
104.785,15.3144,-1.33333,7,1,0,
98.7851,12.6478,-2,7,1,0,
104.785,15.3144,0,7,1,0,
104.118,13.9811,-4,7,1,0,
99.7851,11.9811,-4,7,1,0,
105.452,15.9811,1.33333,7,1,0,
104.785,15.3144,1.33333,7,1,0,
95.1184,13.3144,1.33333,7,1,0,
106.285,15.6478,1.66667,7,1,0,
105.785,17.3144,-3.33333,7,1,0,
96.7851,11.3144,0.666667,7,1,0,
95.4518,13.9811,-3.33333,7,1,0,
93.4518,12.6478,2,7,1,0,
105.785,17.3144,0.666667,7,1,0,
107.118,17.3144,1,7,1,0,
94.1184,11.3144,2,7,1,0,
105.785,17.3144,2,7,1,0,
107.618,18.3144,-0.666667,7,1,0,
94.1184,11.3144,0.666667,7,1,0,
107.618,18.3144,0.666667,7,1,0,
94.1184,11.3144,-0.666667,7,1,0,
107.618,18.3144,2,7,1,0,
94.4518,11.9811,-4,7,1,0,
94.1184,11.3144,-3.33333,7,1,0,
93.1184,9.31443,1.33333,7,1,0,
93.1184,9.31443,0,7,1,0,
93.1184,9.31443,-1.33333,7,1,0,
91.1184,10.6478,-1.33333,7,1,0,
90.4518,10.6478,-1.33333,7,1,0,
90.1184,11.3144,-3.33333,7,1,0,
89.4518,9.9811,-0.666667,7,1,0,
91.4518,8.64777,-3.33333,7,1,0,
89.4518,9.9811,-3.33333,7,1,0,
88.1184,9.9811,-2,7,1,0,
88.1184,9.9811,-3.33333,7,1,0,
88.4518,6.64777,1.33333,7,1,0,
88.4518,6.64777,0,7,1,0,
88.4518,6.64777,-1.33333,7,1,0,
87.1184,7.9811,-2.66667,7,1,0,
86.4518,6.64777,0,7,1,0,
86.4518,6.64777,-1.33333,7,1,0,
86.1184,5.9811,-0.666667,7,1,0,
82.7851,7.9811,0.666667,7,1,0,
86.1184,5.9811,-3.33333,7,1,0,
85.1184,6.64777,-4,7,1,0,
80.7851,7.9811,0.666667,7,1,0,
85.4518,4.64777,-3.33333,7,1,0,
76.1184,11.3144,0.666667,7,1,0,
80.7851,7.9811,-3.33333,7,1,0,
78.1184,9.9811,-3.33333,7,1,0,
76.1184,11.3144,-3.33333,7,1,0,
79.7851,5.9811,-1.33333,7,1,0,
79.7851,5.9811,-2.66667,7,1,0,
78.7851,3.9811,2,7,1,0,
78.7851,3.9811,0.666667,7,1,0,
78.7851,3.9811,-0.666667,7,1,0,
77.7851,5.9811,-4,7,1,0,
78.7851,3.9811,-3.33333,7,1,0,
76.7851,5.31443,-3.33333,7,1,0,
72.4518,7.9811,-1.33333,7,1,0,
73.7851,5.31443,0,7,1,0,
73.7851,5.31443,-1.33333,7,1,0,
73.7851,5.31443,-2.66667,7,1,0,
73.7851,5.31443,-4,7,1,0,
73.1184,5.31443,-4,7,1,0,
67.1184,9.31443,-1.33333,7,1,0,
66.4518,7.9811,1.33333,7,1,0,
66.4518,7.9811,0,7,1,0,
66.4518,7.9811,-1.33333,7,1,0,
66.4518,7.9811,-2.66667,7,1,0,
68.1184,3.31443,2,7,1,0,
65.4518,5.9811,0.666667,7,1,0,
60.7851,9.9811,0.666667,7,1,0,
68.1184,3.31443,-2,7,1,0,
65.4518,5.9811,-3.33333,7,1,0,
59.7851,9.31443,0,7,1,0,
59.7851,9.31443,-1.33333,7,1,0,
64.4518,3.9811,-1.33333,7,1,0,
59.4518,7.31443,0.666667,7,1,0,
64.1184,3.31443,-2,7,1,0,
59.4518,7.31443,-2,7,1,0,
59.4518,7.31443,-3.33333,7,1,0,
58.4518,5.31443,1.33333,7,1,0,
56.4518,6.64777,1.33333,7,1,0,
57.4518,4.64777,2,7,1,0,
58.4518,5.31443,-2.66667,7,1,0,
56.4518,6.64777,-2.66667,7,1,0,
57.7851,3.9811,-1.33333,7,1,0,
54.4518,5.31443,1.33333,7,1,0,
54.7851,5.9811,-2,7,1,0,
56.7851,3.31443,-2,7,1,0,
54.4518,5.31443,-2.66667,7,1,0,
53.4518,3.31443,2,7,1,0,
53.4518,3.31443,0.666667,7,1,0,
53.4518,3.31443,-0.666667,7,1,0,
53.4518,3.31443,-2,7,1,0,
52.4518,2.64777,0,7,1,0,
49.7851,3.9811,1.33333,7,1,0,
51.4518,3.31443,-2,7,1,0,
47.7851,5.31443,0,7,1,0,
49.7851,3.9811,-2.66667,7,1,0,
47.7851,5.31443,-2.66667,7,1,0,
46.7851,3.31443,2,7,1,0,
48.7851,1.9811,-0.666667,7,1,0,
46.7851,3.31443,-0.666667,7,1,0,
45.7851,2.64777,1.33333,7,1,0,
45.7851,2.64777,0,7,1,0,
46.1184,1.9811,-0.666667,7,1,0,
45.1184,1.31443,1.33333,7,1,0,
45.1184,1.31443,0,7,1,0,
43.7851,2.64777,-1.33333,7,1,0,
41.1184,3.9811,0,7,1,0,
42.7851,0.647766,2,7,1,0,
41.1184,3.9811,-2.66667,7,1,0,
40.7851,1.9811,0.666667,7,1,0,
39.4518,3.31443,-0.666667,7,1,0,
39.1184,3.9811,-2.66667,7,1,0,
37.4518,3.31443,0.666667,7,1,0,
38.4518,1.31443,1.33333,7,1,0,
38.4518,1.31443,0,7,1,0,
34.4518,3.9811,1.33333,7,1,0,
35.4518,3.31443,-0.666667,7,1,0,
33.4518,3.31443,2,7,1,0,
34.4518,3.9811,-2.66667,7,1,0,
33.4518,3.31443,-0.666667,7,1,0,
33.4518,3.31443,-2,7,1,0,
32.1184,2.64777,0.666667,7,1,0,
32.4518,1.31443,1.33333,7,1,0,
32.4518,1.31443,0,7,1,0,
30.4518,1.9811,1.33333,7,1,0,
30.4518,1.9811,0,7,1,0,
30.4518,1.9811,-1.33333,7,1,0,
29.1184,1.31443,1.33333,7,1,0,
29.1184,1.31443,0,7,1,0,
101.452,13.9811,0,7,1,1,
87.6373,13.6478,0.333333,6,1,1,
73.6562,14.3144,-0.666667,5,1,1,
59.8418,13.3144,1,4,1,1,
47.194,11.9811,1.33333,3,1,1,
36.0463,10.3144,1.66667,2,1,1,
26.7318,8.31443,2,1,1,1,
19.4174,6.31443,2,0,1,1,
